@logo      Multiple-Run
Bfac        2.000e-001
  creator    GPT
  @logo      B&M-General Particle Tracer
  numderivs           0
  cputime     7.800e-002
  time        5.000e-009
              x           y           z           G          Bx          By          Bz          ID 
     6.859e-005 -3.280e-004  8.208e-001  1.196e+000 -2.344e-002  2.798e-002  5.470e-001  1.225e+003 
    -1.259e-004  9.472e-005  8.239e-001  1.196e+000  1.546e-002 -8.179e-004  5.481e-001  1.236e+003 
     1.065e-004 -7.692e-005  8.271e-001  1.196e+000  1.264e-004 -3.755e-002  5.474e-001  1.247e+003 
     3.118e-005  4.785e-005  8.274e-001  1.196e+000  3.025e-002  5.666e-003  5.478e-001  1.258e+003 
     5.401e-005  7.451e-005  8.262e-001  1.196e+000 -7.989e-003  3.013e-002  5.476e-001  1.269e+003 
     1.221e-004  2.489e-004  8.210e-001  1.196e+000 -1.658e-002 -3.098e-002  5.471e-001  1.280e+003 
     7.176e-004  1.581e-004  8.150e-001  1.195e+000 -3.470e-002 -9.844e-003  5.465e-001  1.291e+003 
     3.705e-004 -1.177e-004  8.203e-001  1.195e+000 -3.216e-002  3.363e-003  5.469e-001  1.357e+003 
    -6.782e-005  1.884e-004  8.239e-001  1.196e+000  2.321e-002 -9.625e-003  5.477e-001  1.368e+003 
     9.382e-005 -5.523e-005  8.270e-001  1.196e+000 -1.257e-002 -1.014e-002  5.483e-001  1.379e+003 
    -1.423e-004 -2.285e-005  8.270e-001  1.196e+000 -8.808e-003  2.571e-002  5.479e-001  1.390e+003 
    -1.097e-004 -4.486e-005  8.264e-001  1.196e+000 -2.922e-002  2.847e-002  5.471e-001  1.401e+003 
    -1.513e-004  3.456e-004  8.199e-001  1.195e+000  1.780e-002 -3.345e-002  5.465e-001  1.412e+003 
    -3.201e-004 -1.411e-004  8.197e-001  1.195e+000  2.497e-002  1.073e-002  5.472e-001  1.478e+003 
    -4.196e-006 -1.487e-004  8.236e-001  1.196e+000  9.019e-003  2.765e-002  5.475e-001  1.489e+003 
    -1.982e-004  6.034e-005  8.263e-001  1.196e+000  8.710e-003  4.478e-004  5.484e-001  1.500e+003 
     4.708e-005 -2.449e-004  8.268e-001  1.196e+000 -2.355e-002 -4.443e-002  5.463e-001  1.511e+003 
    -5.634e-005  7.620e-005  8.264e-001  1.196e+000  3.219e-002  1.744e-002  5.474e-001  1.522e+003 
     4.072e-004 -2.012e-004  8.178e-001  1.195e+000 -2.432e-002  1.318e-002  5.471e-001  1.533e+003 
    -1.831e-004  8.149e-004  8.121e-001  1.195e+000  1.101e-002 -3.280e-002  5.465e-001  1.544e+003 
     1.039e-004  3.992e-004  8.202e-001  1.196e+000  8.513e-003 -2.755e-002  5.475e-001  1.599e+003 
    -1.948e-004 -7.546e-005  8.236e-001  1.196e+000  1.689e-002 -2.445e-003  5.480e-001  1.610e+003 
    -7.621e-005 -2.902e-005  8.270e-001  1.196e+000 -2.757e-002  2.393e-002  5.474e-001  1.621e+003 
     1.673e-005  8.686e-005  8.272e-001  1.196e+000  1.786e-003 -1.281e-002  5.484e-001  1.632e+003 
     1.289e-004 -8.591e-005  8.264e-001  1.196e+000 -1.629e-002 -2.936e-002  5.476e-001  1.643e+003 
    -4.345e-004 -4.157e-004  8.167e-001  1.195e+000  2.555e-002  2.428e-002  5.466e-001  1.654e+003 
    -1.631e-004 -9.067e-004  8.106e-001  1.195e+000  3.737e-003  3.416e-002  5.464e-001  1.665e+003 
    -1.197e-004  3.143e-004  8.199e-001  1.195e+000  7.599e-003 -2.203e-002  5.474e-001  1.720e+003 
    -7.649e-005  6.901e-006  8.269e-001  1.196e+000 -3.554e-002  1.385e-002  5.473e-001  1.731e+003 
    -2.905e-005 -6.559e-005  8.265e-001  1.196e+000  1.206e-002  1.019e-002  5.484e-001  1.742e+003 
    -7.385e-006 -5.366e-005  8.272e-001  1.196e+000 -1.052e-002  1.452e-002  5.484e-001  1.753e+003 
    -1.015e-004  2.020e-004  8.239e-001  1.196e+000  3.850e-002 -3.746e-003  5.469e-001  1.764e+003 
     2.978e-004  4.539e-004  8.178e-001  1.195e+000 -2.431e-002 -3.499e-002  5.462e-001  1.775e+003 
    -5.912e-004 -5.699e-004  8.132e-001  1.195e+000  2.196e-002  2.406e-002  5.467e-001  1.786e+003 
     1.021e-004 -3.637e-004  8.198e-001  1.195e+000 -1.288e-002  2.134e-002  5.473e-001  1.841e+003 
     4.523e-006  3.738e-005  8.269e-001  1.196e+000  2.530e-002 -1.312e-002  5.479e-001  1.852e+003 
     8.051e-005  1.340e-004  8.263e-001  1.196e+000 -1.648e-002 -3.763e-003  5.483e-001  1.863e+003 
     2.611e-004  1.132e-004  8.264e-001  1.196e+000  5.872e-002  5.717e-004  5.454e-001  1.874e+003 
     1.411e-004 -1.357e-004  8.234e-001  1.196e+000 -4.762e-002  6.206e-003  5.461e-001  1.885e+003 
    -1.750e-004  3.647e-004  8.179e-001  1.195e+000  1.088e-002 -1.827e-002  5.474e-001  1.896e+003 
    -4.326e-004 -1.582e-004  8.197e-001  1.195e+000  3.061e-002  2.580e-002  5.464e-001  1.962e+003 
     5.771e-005 -7.195e-005  8.269e-001  1.196e+000 -1.442e-002  6.998e-003  5.484e-001  1.973e+003 
     1.553e-004  5.093e-005  8.267e-001  1.196e+000  1.839e-002 -3.191e-002  5.474e-001  1.984e+003 
    -6.607e-005 -6.138e-005  8.269e-001  1.196e+000 -4.129e-002 -5.267e-003  5.471e-001  1.995e+003 
    -1.477e-004 -1.841e-004  8.234e-001  1.196e+000  1.026e-002  1.459e-002  5.480e-001  2.006e+003 
    -6.825e-005 -6.987e-004  8.176e-001  1.195e+000 -5.768e-004  4.433e-002  5.460e-001  2.017e+003 
    -8.815e-004  2.941e-004  8.130e-001  1.195e+000  3.681e-002 -7.676e-003  5.464e-001  2.028e+003 
     6.441e-005 -2.817e-005  8.263e-001  1.196e+000 -1.620e-002  9.806e-005  5.483e-001  2.083e+003 
     5.082e-005  1.354e-004  8.268e-001  1.196e+000  3.015e-002  3.658e-002  5.465e-001  2.094e+003 
    -6.455e-005 -2.606e-004  8.260e-001  1.196e+000 -3.307e-002  8.387e-003  5.475e-001  2.105e+003 
    -6.455e-006  5.906e-005  8.270e-001  1.196e+000  1.291e-002 -1.434e-002  5.483e-001  2.116e+003 
     1.227e-004  1.389e-004  8.235e-001  1.196e+000 -1.678e-002 -1.591e-002  5.478e-001  2.127e+003 
    -6.183e-004 -1.766e-004  8.167e-001  1.195e+000  3.536e-002  9.411e-003  5.466e-001  2.138e+003 
    -1.038e-004  1.079e-004  8.234e-001  1.196e+000  4.291e-002 -2.414e-002  5.461e-001  2.204e+003 
    -6.364e-005 -6.714e-005  8.272e-001  1.196e+000 -3.545e-002 -1.921e-002  5.472e-001  2.215e+003 
     5.654e-005  2.048e-004  8.295e-001  1.196e+000  2.841e-002  1.830e-002  5.476e-001  2.226e+003 
     5.550e-005 -1.462e-004  8.265e-001  1.196e+000 -3.236e-002 -1.239e-002  5.475e-001  2.237e+003 
    -2.260e-005  2.513e-004  8.232e-001  1.196e+000  2.712e-002 -3.622e-002  5.464e-001  2.248e+003 
     7.367e-004  5.768e-005  8.152e-001  1.195e+000 -3.163e-002 -4.262e-004  5.469e-001  2.259e+003 
    -4.946e-007 -1.749e-004  8.235e-001  1.196e+000 -4.767e-002  3.315e-002  5.452e-001  2.325e+003 
     7.168e-005 -1.374e-004  8.271e-001  1.196e+000 -4.520e-003 -4.693e-002  5.466e-001  2.336e+003 
    -1.055e-004 -2.133e-004  8.298e-001  1.196e+000 -2.996e-002 -2.433e-002  5.473e-001  2.347e+003 
    -8.738e-005  2.165e-004  8.263e-001  1.196e+000  2.452e-002  5.180e-002  5.456e-001  2.358e+003 
    -3.941e-005 -2.083e-004  8.232e-001  1.196e+000  1.653e-002  2.848e-002  5.473e-001  2.369e+003 
    -5.690e-004  3.297e-004  8.165e-001  1.195e+000  2.541e-002 -1.552e-002  5.470e-001  2.380e+003 
     4.137e-004 -1.215e-004  8.206e-001  1.196e+000 -4.727e-002 -4.018e-003  5.461e-001  2.435e+003 
    -9.164e-005 -1.894e-004  8.233e-001  1.196e+000  3.612e-003  2.639e-002  5.476e-001  2.446e+003 
    -1.659e-004  1.723e-004  8.267e-001  1.196e+000 -1.937e-002  5.328e-002  5.457e-001  2.457e+003 
     3.168e-004 -1.538e-004  8.298e-001  1.196e+000  3.538e-002 -2.918e-002  5.467e-001  2.468e+003 
     1.537e-004  2.417e-005  8.266e-001  1.196e+000  5.960e-003 -3.547e-002  5.474e-001  2.479e+003 
    -3.439e-004 -2.371e-004  8.209e-001  1.196e+000  1.938e-002  3.087e-002  5.470e-001  2.490e+003 
     5.022e-004 -5.121e-004  8.166e-001  1.195e+000 -3.243e-002  1.933e-002  5.465e-001  2.501e+003 
    -4.305e-004  9.107e-005  8.206e-001  1.196e+000  3.297e-002  6.324e-003  5.471e-001  2.556e+003 
     2.150e-004  1.042e-004  8.236e-001  1.196e+000 -2.494e-002 -3.628e-002  5.465e-001  2.567e+003 
     2.183e-005  1.030e-004  8.268e-001  1.196e+000  4.375e-002  4.318e-003  5.469e-001  2.578e+003 
     8.441e-005 -2.111e-005  8.268e-001  1.196e+000 -2.010e-002  1.378e-002  5.480e-001  2.589e+003 
    -2.099e-005 -7.431e-005  8.261e-001  1.196e+000 -4.583e-003 -4.692e-002  5.465e-001  2.600e+003 
     5.068e-004 -4.593e-005  8.201e-001  1.195e+000 -4.768e-002 -4.457e-003  5.458e-001  2.611e+003 
    -2.805e-004 -8.703e-004  8.146e-001  1.195e+000  1.107e-002  4.548e-002  5.457e-001  2.622e+003 
     1.736e-005  4.295e-004  8.201e-001  1.195e+000  6.511e-003 -3.052e-002  5.470e-001  2.688e+003 
     3.463e-004  3.971e-006  8.232e-001  1.196e+000 -2.386e-002 -2.717e-002  5.472e-001  2.699e+003 
    -1.755e-004  1.293e-005  8.266e-001  1.196e+000  4.275e-003  3.461e-002  5.475e-001  2.710e+003 
    -1.481e-004  1.064e-004  8.271e-001  1.196e+000 -5.852e-003  4.896e-002  5.464e-001  2.721e+003 
     3.934e-005  2.236e-005  8.264e-001  1.196e+000  3.231e-002 -2.714e-002  5.470e-001  2.732e+003 
     2.668e-004  4.452e-004  8.197e-001  1.195e+000 -1.098e-002 -4.025e-002  5.463e-001  2.743e+003 
    -9.060e-004  4.907e-005  8.152e-001  1.195e+000  4.763e-002  9.105e-003  5.456e-001  2.754e+003 
     1.563e-004 -3.865e-004  8.206e-001  1.196e+000 -1.354e-002  3.409e-002  5.469e-001  2.809e+003 
    -1.383e-004  2.137e-004  8.235e-001  1.196e+000  1.561e-002 -1.800e-002  5.478e-001  2.820e+003 
     5.864e-005 -2.015e-004  8.267e-001  1.196e+000 -2.299e-002 -4.968e-002  5.459e-001  2.831e+003 
    -7.095e-007  8.127e-005  8.272e-001  1.196e+000  3.734e-002  1.330e-002  5.472e-001  2.842e+003 
    -6.204e-005  3.247e-005  8.262e-001  1.196e+000 -2.103e-002  4.282e-002  5.465e-001  2.853e+003 
    -1.033e-004  6.968e-004  8.176e-001  1.195e+000  1.839e-002 -4.462e-002  5.457e-001  2.864e+003 
     9.190e-004  5.055e-004  8.129e-001  1.195e+000 -4.380e-002 -2.287e-002  5.455e-001  2.875e+003 
    -4.715e-004 -7.569e-005  8.205e-001  1.196e+000  2.990e-002  6.387e-003  5.474e-001  2.930e+003 
     2.733e-004 -1.071e-004  8.230e-001  1.196e+000 -4.825e-002 -2.998e-003  5.461e-001  2.941e+003 
     7.918e-006  1.825e-004  8.263e-001  1.196e+000  1.415e-002 -1.993e-002  5.480e-001  2.952e+003 
     9.601e-005 -1.075e-004  8.267e-001  1.196e+000 -2.832e-002 -1.865e-002  5.475e-001  2.963e+003 
    -7.993e-005 -1.310e-004  8.234e-001  1.196e+000  3.148e-002  3.934e-002  5.460e-001  2.974e+003 
     2.214e-004 -6.650e-004  8.177e-001  1.195e+000 -2.527e-002  4.262e-002  5.455e-001  2.985e+003 
    -7.009e-004  6.055e-004  8.147e-001  1.195e+000  3.496e-002 -3.372e-002  5.456e-001  2.996e+003 
     4.282e-004  1.255e-004  8.204e-001  1.196e+000 -4.142e-002 -7.668e-003  5.466e-001  3.051e+003 
    -6.126e-005 -3.468e-005  8.266e-001  1.196e+000  1.624e-002  2.087e-002  5.480e-001  3.062e+003 
    -3.066e-005  1.140e-005  8.265e-001  1.196e+000  1.604e-002  3.642e-002  5.471e-001  3.073e+003 
     1.356e-004  1.786e-004  8.266e-001  1.196e+000  5.077e-002 -7.616e-003  5.462e-001  3.084e+003 
     1.982e-004  1.440e-005  8.235e-001  1.196e+000 -3.465e-002 -5.076e-002  5.449e-001  3.095e+003 
    -7.118e-004 -4.360e-005  8.165e-001  1.195e+000  3.611e-002  6.425e-003  5.466e-001  3.106e+003 
    -3.917e-004  4.410e-004  8.195e-001  1.195e+000  3.832e-002 -2.915e-002  5.457e-001  3.172e+003 
     8.859e-005  6.900e-005  8.265e-001  1.196e+000 -1.228e-003 -2.633e-002  5.480e-001  3.183e+003 
     5.308e-005  1.019e-005  8.259e-001  1.196e+000  4.855e-002  1.005e-002  5.463e-001  3.194e+003 
    -2.420e-004 -7.725e-005  8.266e-001  1.196e+000 -4.678e-002  3.147e-002  5.457e-001  3.205e+003 
     4.265e-006  2.517e-004  8.235e-001  1.196e+000  2.290e-003 -2.607e-002  5.477e-001  3.216e+003 
     6.737e-004  3.381e-004  8.175e-001  1.195e+000 -4.011e-002 -3.157e-002  5.454e-001  3.227e+003 
     5.628e-004 -1.791e-004  8.196e-001  1.196e+000 -4.066e-002 -3.756e-003  5.467e-001  3.293e+003 
     1.478e-004  1.031e-004  8.265e-001  1.196e+000  3.474e-002 -3.145e-002  5.466e-001  3.304e+003 
    -8.073e-005 -7.253e-005  8.263e-001  1.196e+000 -5.243e-002 -1.559e-003  5.461e-001  3.315e+003 
    -1.076e-004 -1.166e-004  8.264e-001  1.196e+000 -9.814e-003  2.842e-002  5.478e-001  3.326e+003 
     4.456e-005 -2.141e-004  8.236e-001  1.196e+000 -1.503e-002  2.755e-002  5.473e-001  3.337e+003 
    -5.930e-004  4.892e-004  8.174e-001  1.195e+000  4.180e-002 -1.709e-002  5.460e-001  3.348e+003 
    -2.024e-004 -5.905e-005  8.231e-001  1.196e+000  3.871e-002  4.602e-002  5.449e-001  3.414e+003 
    -3.129e-004  6.014e-005  8.290e-001  1.196e+000 -1.852e-002  3.902e-002  5.469e-001  3.425e+003 
    -3.998e-005  5.825e-005  8.264e-001  1.196e+000  2.413e-002 -1.581e-002  5.478e-001  3.436e+003 
     8.824e-005  1.038e-004  8.261e-001  1.196e+000 -1.605e-002 -2.089e-002  5.479e-001  3.447e+003 
    -2.375e-004  1.368e-004  8.230e-001  1.196e+000  5.040e-002 -1.130e-002  5.458e-001  3.458e+003 
     6.897e-004 -4.296e-004  8.163e-001  1.195e+000 -3.269e-002  2.041e-002  5.464e-001  3.469e+003 
     1.564e-004  1.324e-004  8.232e-001  1.196e+000 -3.069e-002 -4.384e-002  5.456e-001  3.535e+003 
     9.451e-005  3.804e-004  8.293e-001  1.196e+000  3.388e-002  3.764e-002  5.463e-001  3.546e+003 
    -2.269e-004 -4.093e-005  8.293e-001  1.196e+000 -3.902e-002  1.637e-002  5.470e-001  3.557e+003 
     1.350e-004  8.220e-005  8.264e-001  1.196e+000  2.712e-002 -3.735e-002  5.467e-001  3.568e+003 
     2.457e-004  1.574e-004  8.232e-001  1.196e+000 -1.968e-002 -2.203e-002  5.475e-001  3.579e+003 
    -8.367e-004 -5.946e-004  8.147e-001  1.195e+000  3.461e-002  2.399e-002  5.462e-001  3.590e+003 
     1.953e-005  2.350e-004  8.233e-001  1.196e+000  6.497e-003 -4.879e-002  5.460e-001  3.656e+003 
     5.137e-005 -9.397e-005  8.266e-001  1.196e+000 -3.952e-002 -1.540e-002  5.470e-001  3.667e+003 
    -1.215e-005  3.975e-004  8.295e-001  1.196e+000  1.111e-002  5.227e-002  5.461e-001  3.678e+003 
     6.631e-005 -2.001e-004  8.256e-001  1.196e+000 -1.073e-002  2.600e-002  5.477e-001  3.689e+003 
    -2.806e-004  2.078e-004  8.229e-001  1.196e+000  2.484e-002 -1.807e-002  5.475e-001  3.700e+003 
     2.605e-004  8.653e-004  8.149e-001  1.195e+000 -1.150e-002 -3.897e-002  5.462e-001  3.711e+003 
    -2.810e-004 -4.792e-004  8.198e-001  1.195e+000  1.318e-002  4.232e-002  5.461e-001  3.766e+003 
    -1.143e-004 -2.639e-004  8.231e-001  1.196e+000 -4.514e-003  5.470e-002  5.455e-001  3.777e+003 
     1.584e-004 -1.333e-005  8.265e-001  1.196e+000  4.577e-002 -3.326e-002  5.457e-001  3.788e+003 
     1.609e-004 -1.976e-004  8.290e-001  1.196e+000 -1.320e-002 -4.018e-002  5.470e-001  3.799e+003 
    -1.977e-004  1.184e-004  8.257e-001  1.196e+000  3.234e-002  1.788e-002  5.473e-001  3.810e+003 
     4.954e-004 -2.009e-004  8.205e-001  1.196e+000 -4.940e-002  1.742e-003  5.459e-001  3.821e+003 
    -5.322e-004  9.546e-004  8.149e-001  1.195e+000  3.000e-002 -4.631e-002  5.449e-001  3.832e+003 
     3.334e-004  3.685e-004  8.203e-001  1.196e+000 -1.691e-002 -6.498e-002  5.441e-001  3.887e+003 
    -2.578e-004 -2.685e-005  8.232e-001  1.196e+000  4.763e-002  3.151e-002  5.453e-001  3.898e+003 
    -1.494e-005  1.172e-005  8.264e-001  1.196e+000 -1.883e-002  4.121e-002  5.467e-001  3.909e+003 
     6.019e-005 -1.022e-004  8.266e-001  1.196e+000 -3.359e-003 -5.291e-002  5.460e-001  3.920e+003 
     2.425e-005 -1.501e-004  8.262e-001  1.196e+000 -4.641e-002 -3.105e-002  5.458e-001  3.931e+003 
    -4.691e-004 -3.451e-004  8.199e-001  1.196e+000  3.201e-002  5.353e-002  5.446e-001  3.942e+003 
     1.056e-004 -8.587e-004  8.146e-001  1.195e+000 -5.953e-003  3.727e-002  5.464e-001  3.953e+003 
     5.813e-004  6.879e-005  8.202e-001  1.196e+000 -3.802e-002 -2.011e-002  5.466e-001  4.019e+003 
    -1.488e-004 -3.164e-004  8.230e-001  1.196e+000 -1.045e-002  4.519e-002  5.464e-001  4.030e+003 
    -2.102e-004  9.667e-005  8.265e-001  1.196e+000 -2.322e-002  5.618e-002  5.452e-001  4.041e+003 
     7.157e-005  4.038e-005  8.266e-001  1.196e+000  3.346e-002 -3.332e-002  5.466e-001  4.052e+003 
     1.344e-004  7.362e-005  8.259e-001  1.196e+000  9.004e-003 -4.469e-002  5.467e-001  4.063e+003 
    -4.885e-004 -4.133e-005  8.204e-001  1.196e+000  6.151e-002  2.728e-002  5.441e-001  4.074e+003 
     9.276e-004 -5.784e-004  8.145e-001  1.195e+000 -4.987e-002  1.965e-002  5.451e-001  4.085e+003 
    -5.318e-004  3.065e-004  8.201e-001  1.196e+000  4.006e-002 -8.565e-003  5.467e-001  4.140e+003 
     2.377e-004  1.239e-004  8.229e-001  1.196e+000 -3.486e-002 -4.821e-002  5.450e-001  4.151e+003 
    -4.408e-005  1.189e-004  8.262e-001  1.196e+000  4.775e-002  6.791e-003  5.465e-001  4.162e+003 
     7.504e-006 -3.562e-005  8.265e-001  1.196e+000 -2.994e-002  2.692e-002  5.471e-001  4.173e+003 
     3.261e-004 -1.105e-004  8.257e-001  1.196e+000  3.965e-002 -6.384e-002  5.434e-001  4.184e+003 
     8.320e-004 -1.130e-004  8.173e-001  1.195e+000 -5.820e-002  4.005e-004  5.447e-001  4.195e+003 
    -5.270e-004 -1.196e-003  8.126e-001  1.195e+000  1.776e-002  5.239e-002  5.449e-001  4.206e+003 
     3.851e-004 -4.763e-004  8.198e-001  1.195e+000 -4.601e-002  3.258e-002  5.450e-001  4.261e+003 
    -4.255e-005  3.187e-004  8.229e-001  1.196e+000  1.745e-002 -3.371e-002  5.469e-001  4.272e+003 
     1.572e-004 -2.290e-004  8.260e-001  1.196e+000 -3.164e-002 -5.053e-002  5.453e-001  4.283e+003 
     6.921e-005  2.168e-004  8.263e-001  1.196e+000  5.181e-002  3.797e-002  5.448e-001  4.294e+003 
    -2.921e-004  3.833e-006  8.256e-001  1.196e+000 -3.142e-002  5.921e-002  5.444e-001  4.305e+003 
    -8.308e-004  3.732e-004  8.161e-001  1.195e+000  4.626e-002 -2.049e-002  5.455e-001  4.316e+003 
     8.943e-004  8.443e-004  8.143e-001  1.195e+000 -4.014e-002 -4.498e-002  5.444e-001  4.327e+003 
    -2.322e-004 -5.382e-004  8.197e-001  1.196e+000  1.141e-002  3.810e-002  5.467e-001  4.382e+003 
    -6.502e-005 -1.160e-005  8.264e-001  1.196e+000 -8.147e-003  4.622e-002  5.466e-001  4.393e+003 
     7.621e-005  2.226e-004  8.261e-001  1.196e+000  5.245e-002 -8.635e-003  5.460e-001  4.404e+003 
     4.895e-005 -1.868e-004  8.263e-001  1.196e+000 -2.163e-002 -5.763e-002  5.451e-001  4.415e+003 
    -2.640e-004 -4.582e-005  8.236e-001  1.196e+000  3.086e-002  1.326e-002  5.473e-001  4.426e+003 
     5.499e-004 -6.124e-004  8.172e-001  1.195e+000 -4.064e-002  4.065e-002  5.448e-001  4.437e+003 
     4.354e-004  4.068e-004  8.192e-001  1.195e+000 -2.720e-002 -3.055e-002  5.463e-001  4.503e+003 
     1.454e-004  9.884e-005  8.260e-001  1.196e+000  6.233e-002 -8.349e-003  5.450e-001  4.514e+003 
    -3.076e-004 -2.256e-004  8.259e-001  1.196e+000 -7.251e-002  1.075e-002  5.437e-001  4.525e+003 
    -6.161e-005  2.785e-004  8.254e-001  1.196e+000  2.879e-002 -2.189e-002  5.473e-001  4.536e+003 
     3.178e-004 -5.500e-005  8.231e-001  1.196e+000 -4.643e-002 -1.400e-002  5.461e-001  4.547e+003 
    -5.421e-004 -7.046e-004  8.171e-001  1.195e+000  2.966e-002  4.799e-002  5.449e-001  4.558e+003 
     4.111e-005  6.894e-004  8.193e-001  1.196e+000  2.171e-002 -5.434e-002  5.451e-001  4.624e+003 
    -7.337e-005 -4.025e-005  8.260e-001  1.196e+000 -5.636e-002 -9.679e-003  5.455e-001  4.635e+003 
    -1.140e-004 -3.282e-005  8.260e-001  1.196e+000  2.188e-002  2.171e-002  5.477e-001  4.646e+003 
    -1.287e-004 -5.259e-005  8.262e-001  1.196e+000 -1.747e-002  4.919e-002  5.461e-001  4.657e+003 
    -2.680e-004  1.769e-004  8.229e-001  1.196e+000  5.971e-002 -3.304e-004  5.450e-001  4.668e+003 
     6.758e-004  5.421e-004  8.173e-001  1.195e+000 -3.339e-002 -4.598e-002  5.448e-001  4.679e+003 
    -9.058e-005 -1.863e-004  8.255e-001  1.196e+000 -3.088e-002  3.501e-002  5.465e-001  4.745e+003 
     1.490e-004 -8.258e-005  8.292e-001  1.196e+000  3.027e-002 -3.009e-002  5.470e-001  4.756e+003 
     8.268e-005  8.867e-005  8.259e-001  1.196e+000 -7.777e-003 -2.965e-002  5.477e-001  4.767e+003 
    -6.215e-005 -6.126e-005  8.254e-001  1.196e+000  4.853e-002  1.895e-003  5.463e-001  4.778e+003 
     2.270e-004 -2.263e-004  8.230e-001  1.196e+000 -2.957e-002  2.855e-002  5.468e-001  4.789e+003 
     1.450e-004  9.686e-004  8.159e-001  1.195e+000 -1.056e-002 -5.031e-002  5.454e-001  4.800e+003 
    -3.305e-004  8.585e-005  8.230e-001  1.196e+000  4.574e-002  1.025e-002  5.462e-001  4.866e+003 
     2.217e-006 -2.298e-004  8.261e-001  1.196e+000 -4.846e-002  3.180e-003  5.464e-001  4.877e+003 
     3.266e-004 -1.172e-004  8.291e-001  1.196e+000  3.800e-002 -3.983e-002  5.459e-001  4.888e+003 
     2.137e-004 -2.355e-005  8.254e-001  1.196e+000 -3.773e-002  3.967e-003  5.471e-001  4.899e+003 
    -2.909e-004 -5.515e-004  8.202e-001  1.196e+000  8.926e-003  4.330e-002  5.464e-001  4.910e+003 
     6.563e-004 -1.000e-003  8.147e-001  1.195e+000 -3.751e-002  4.586e-002  5.445e-001  4.921e+003 
     3.129e-004  6.291e-005  8.231e-001  1.196e+000 -4.432e-002 -2.641e-002  5.458e-001  4.987e+003 
    -3.868e-006  2.850e-004  8.263e-001  1.196e+000  4.686e-002  4.801e-002  5.445e-001  4.998e+003 
    -4.446e-005  9.789e-005  8.286e-001  1.196e+000 -2.510e-003  4.492e-002  5.468e-001  5.009e+003 
    -1.003e-004  7.410e-005  8.258e-001  1.196e+000  3.355e-002 -1.714e-002  5.472e-001  5.020e+003 
     2.848e-004  2.039e-004  8.226e-001  1.196e+000 -4.022e-002 -2.506e-002  5.463e-001  5.031e+003 
    -1.002e-003 -3.192e-006  8.160e-001  1.195e+000  5.593e-002  3.345e-003  5.449e-001  5.042e+003 
     4.786e-006 -3.240e-004  8.226e-001  1.196e+000 -2.121e-002  5.668e-002  5.449e-001  5.097e+003 
